ID,Gender,Age,Education,4. Occupazione,Occupation,5. Luogo di nascita,Birthplace,6. Luogo di residenza,Residence,6.a. Per quanto tempo,7. Pendolare?,"7.a. Se sí, specificare la tratta",8. Lingue parlate in famiglia,,"9. Lingue acquisite per prima e da chi (es: madre, padre, nonna, etc)",10. Lingue acquisite piú tardi e da chi,11. Lingue dei genitori,,12. Capisce l'emiliano parlato?,12.a. Quale varietá?,13. Parla emiliano?,13.a. Quale varietá?,14. Con chi? Risponda solo se ha detto di saper parlare emiliano,14.1.a. Familiari - Selezioni Yes o No per ogni opzione e indichi sesso,14.1.b. Familiari - Usi questo spazio nel caso voglia aggiungere ulteriori commenti,14.2.a. Amici - Selezioni Yes o No per ogni opzione e indichi sesso,14.2.b. Amici - Usi questo spazio nel caso voglia aggiungere ulteriori commenti,14.3.a. Vicini - Selezioni Yes o No per ogni opzione e indichi sesso,14.3.b. Vicini - Usi questo spazio nel caso voglia aggiungere ulteriori commenti,"14.4.a. Compagni di asilo, primaria, medie, superiori - Selezioni Yes o No per ogni opzione e indichi sesso","14.4.b. Compagni di asilo, primaria, medie, superiori - Usi questo spazio nel caso voglia aggiungere ulteriori commenti","14.5.a. Insegnanti di asilo, primaria, medie, superiori - Selezioni Yes o No per ogni opzione e indichi sesso","14.5.b. Insegnanti di asilo, primaria, medie, superiori - Usi questo spazio nel caso voglia aggiungere ulteriori commenti",14.6.a. Compagni di universitá - Selezioni Yes o No per ogni opzione e indichi sesso,14.6.b. Compagni di universitá - Usi questo spazio nel caso voglia aggiungere ulteriori commenti,14.7.a. Docenti universitari - Selezioni Yes o No per ogni opzione e indichi sesso,14.7.b. Docenti universitari - Usi questo spazio nel caso voglia aggiungere ulteriori commenti,14.8.a. Proprio/a compagno/a - Selezioni Yes o No per ogni opzione e indichi sesso,14.8.b. Proprio/a compagno/a - Usi questo spazio nel caso voglia aggiungere ulteriori commenti,14.9.a. Conoscenze - Selezioni Yes o No per ogni opzione e indichi sesso,14.9.b. Conoscenze - Usi questo spazio nel caso voglia aggiungere ulteriori commenti,14.10.a. Colleghi - Selezioni Yes o No per ogni opzione e indichi sesso,14.10.b. Colleghi - Usi questo spazio nel caso voglia aggiungere ulteriori commenti,14.11.a. Sconosciuti (emiliani) - Selezioni Yes o No per ogni opzione e indichi sesso,14.11.b. Sconosciuti (emiliani) - Usi questo spazio nel caso voglia aggiungere ulteriori commenti,14.12.a. Prete - Selezioni Yes o No per ogni opzione e indichi sesso,14.12.b. Prete - Usi questo spazio nel caso voglia aggiungere ulteriori commenti,14.13.a. Dottore - Selezioni Yes o No per ogni opzione e indichi sesso,14.13.b. Dottore - Usi questo spazio nel caso voglia aggiungere ulteriori commenti,14.14.a. Altri - Selezioni Yes o No per ogni opzione e indichi sesso,14.14.b. Altri - Usi questo spazio nel caso voglia aggiungere ulteriori commenti,15. Dove? Risponda solo se ha detto di saper parlare emiliano,15.1.a. Bar - Selezioni Yes o No per ogni opzione,15.1.b. Bar - Usi questo spazio se vuole aggiungere ulteriori commenti,15.2.a. Mercato - Selezioni Yes o No per ogni opzione,15.2.b. Mercato - Usi questo spazio se vuole aggiungere ulteriori commenti,15.3.a. Negozio (quale?) - Selezioni Yes o No per ogni opzione,15.3.b. Negozio (quale?) - Usi questo spazio se vuole aggiungere ulteriori commenti,15.4.a. Scuola - Selezioni Yes o No per ogni opzione,15.4.b. Scuola - Usi questo spazio se vuole aggiungere ulteriori commenti,15.5.a. Universitá - Selezioni Yes o No per ogni opzione,15.5.b. Universitá - Usi questo spazio se vuole aggiungere ulteriori commenti,15.6.a. Lavoro - Selezioni Yes o No per ogni opzione,15.6.b. Lavoro - Usi questo spazio se vuole aggiungere ulteriori commenti,15.7.a. Chiesa - Selezioni Yes o No per ogni opzione,15.7.b. Chiesa - Usi questo spazio se vuole aggiungere ulteriori commenti,15.8.a. Uffici pubblici - Selezioni Yes o No per ogni opzione,15.8.b. Uffici pubblici - Usi questo spazio se vuole aggiungere ulteriori commenti,15.9.a. Other - Selezioni Yes o No per ogni opzione,15.9.b. Other - Usi questo spazio se vuole aggiungere ulteriori commenti,"16. Quando parla emiliano, di che cosa parla? Risponda solo se ha detto di saper parlare emiliano",16.1.a. Saluti - Selezioni Yes o No a seconda se parla emiliano per queste tematiche,16.1.b. Saluti - Usi questo spazio nel caso voglia aggiungere ulteriori commenti,16.2.a. Auguri/condoglianze - Selezioni Yes o No a seconda se parla emiliano per queste tematiche,16.2.b. Auguri/condoglianze - Usi questo spazio nel caso voglia aggiungere ulteriori commenti,16.3.a. Calcoli (mentali) - Selezioni Yes o No a seconda se parla emiliano per queste tematiche,16.3.b. Calcoli (mentali) - Usi questo spazio nel caso voglia aggiungere ulteriori commenti,16.4.a. Al telefono - Selezioni Yes o No a seconda se parla emiliano per queste tematiche,16.4.b. Al telefono - Usi questo spazio nel caso voglia aggiungere ulteriori commenti,16.5.a. Per parlare di fatti quotidiani - Selezioni Yes o No a seconda se parla emiliano per queste tematiche,16.5.b. Per parlare di fatti quotidiani - Usi questo spazio nel caso voglia aggiungere ulteriori commenti,16.6.a. Per raccontare storie - Selezioni Yes o No a seconda se parla emiliano per queste tematiche,16.6.b. Per raccontare storie - Usi questo spazio nel caso voglia aggiungere ulteriori commenti,16.7.a. Per parlare di politica - Selezioni Yes o No a seconda se parla emiliano per queste tematiche,16.7.b. Per parlare di politica - Usi questo spazio nel caso voglia aggiungere ulteriori commenti,16.8.a. Per scherzare - Selezioni Yes o No a seconda se parla emiliano per queste tematiche,16.8.b. Per scherzare - Usi questo spazio nel caso voglia aggiungere ulteriori commenti,16.9.a. Per esprimere rabbia - Selezioni Yes o No a seconda se parla emiliano per queste tematiche,16.9.b. Per esprimere rabbia - Usi questo spazio nel caso voglia aggiungere ulteriori commenti,16.10.a. Per esprimere gioia - Selezioni Yes o No a seconda se parla emiliano per queste tematiche,16.10.b. Per esprimere gioia - Usi questo spazio nel caso voglia aggiungere ulteriori commenti,16.11.a. Per dire parolacce - Selezioni Yes o No a seconda se parla emiliano per queste tematiche,16.11.b. Per dire parolacce - Usi questo spazio nel caso voglia aggiungere ulteriori commenti,16.12.a. Per pensare - Selezioni Yes o No a seconda se parla emiliano per queste tematiche,16.12.b. Per pensare - Usi questo spazio nel caso voglia aggiungere ulteriori commenti,16.13.a. Per pregare - Selezioni Yes o No a seconda se parla emiliano per queste tematiche,16.13.b. Per pregare - Usi questo spazio nel caso voglia aggiungere ulteriori commenti,16.14.a. Other - Selezioni Yes o No a seconda se parla emiliano per queste tematiche,16.14.b. Other - Usi questo spazio nel caso voglia aggiungere ulteriori commenti,17. Usa parole italiane quando parla emiliano? Risponda solo se ha detto di saper parlare emiliano,17.a. Esempi,18. Usa parole emiliane quando parla italiano?,18.a. Esempi,19. Usa parole di altre lingue quando parla italiano?,19.a. Quali lingue?,19.b. Esempi,20. Legge e scrive in emiliano?,20.a. Quale varietá?,21. Che tipo di testi? Risponda solo se ha detto di leggere e scrivere in emiliano,21.1.a. Romanzi/storie/poesie - Leggo,21.1.b. Romanzi/storie/poesie - Scrivo,21.1.c. Romanzi/storie/poesie - Usi questo spazio nel caso voglia aggiungere ulteriori commenti,21.2.a. Quotidiani e altra stampa (specifichi) - Leggo,21.2.b. Quotidiani e altra stampa (specifichi) - Scrivo,21.2.c. Quotidiani e altra stampa (specifichi) - Usi questo spazio nel caso voglia aggiungere ulteriori commenti,21.3.a. Materiali didattici (specifichi) - Leggo,21.3.b. Materiali didattici (specifichi) - Scrivo,21.3.c. Materiali didattici (specifichi) - Usi questo spazio nel caso voglia aggiungere ulteriori commenti,21.4.a. Depliants - Leggo,21.4.b. Depliants - Scrivo,21.4.c. Depliants - Usi questo spazio nel caso voglia aggiungere ulteriori commenti,21.5.a. Altri materiali promozionali (specifichi) - Leggo,21.5.b. Altri materiali promozionali (specifichi) - Scrivo,21.5.c. Altri materiali promozionali (specifichi) - Usi questo spazio nel caso voglia aggiungere ulteriori commenti,21.6.a. Altri materiali di stampa (specifichi) - Leggo,21.6.b. Altri materiali di stampa (specifichi) - Scrivo,21.6.c. Altri materiali di stampa (specifichi) - Usi questo spazio nel caso voglia aggiungere ulteriori commenti,21.7.a. Messaggi sul cellulare - Leggo,21.7.b. Messaggi sul cellulare - Scrivo,21.7.c. Messaggi sul cellulare - Usi questo spazio nel caso voglia aggiungere ulteriori commenti,21.8.a. E-Neverl - Leggo,21.8.b. E-Neverl - Scrivo,21.8.c. E-Neverl - Usi questo spazio nel caso voglia aggiungere ulteriori commenti,21.9.a. Facebook - Leggo,21.9.b. Facebook - Scrivo,21.9.c. Facebook - Usi questo spazio nel caso voglia aggiungere ulteriori commenti,21.10.a. WhatsApp - Leggo,21.10.b. WhatsApp - Scrivo,21.10.c. WhatsApp - Usi questo spazio nel caso voglia aggiungere ulteriori commenti,21.11.a. Social media (specifichi) - Leggo,21.11.b. Social media (specifichi) - Scrivo,21.11.c. Social media (specifichi) - Usi questo spazio nel caso voglia aggiungere ulteriori commenti,21.12.a. Altri - Leggo,21.12.b. Altri - Scrivo,21.12.c. Altri - Usi questo spazio nel caso voglia aggiungere ulteriori commenti,22. Programmi TV/Radio in emiliano e uso dell'emiliano su internet,22.1.a. Guardo programmi TV in emiliano - Quanto spesso?,"22.1.b. Guardo programmi TV in emiliano - Specifichi cosa (quali siti, quali programmi, etc)",22.2.a. Ascolto programmi radio in emiliano - Quanto spesso?,"22.2.b. Ascolto programmi radio in emiliano - Specifichi cosa (quali siti, quali programmi, etc)",22.3.a. Ascolto/Scrivo in emiliano su internet - Quanto spesso?,"22.3.b. Ascolto/Scrivo in emiliano su internet - Specifichi cosa (quali siti, quali programmi, etc)","23. Le piace parlare emiliano? Se non lo parla, le piacerebbe poterlo parlare? Perché?",,,"24. Se ha/avesse figli, in quali lingue parlerebbe con loro? Perché?",,25. Pensa che l’emiliano dovrebbe essere mantenuto? Perché?,,"26. Cosa dovrebbe essere fatto per preservare e mantenere l’emiliano, e chi dovrebbe farlo?",27. Dove e quando si dovrebbe usare l’emiliano? Perché?,28. Pensa che l’emiliano dovrebbe essere studiato a scuola/universitá? Perché?,,29. Quale varietá di emiliano andrebbe insegnata? Perché?,30. Pensa che si dovrebbe usare l’emiliano come lingua dell’istruzione nelle scuole e universitá? Perché?,,31. Quale varietá di emiliano le piacerebbe venisse usata? Perché?,"32. Studi recenti dimostrano che crescere parlando due o piú lingue porta vantaggi quali maggior concentrazione, miglior attenzione, memoria, e creativitá. Sapere questo la fa riconsiderare il valore dell'emiliano e il suo ruolo nella crescita di un bambino? Perché?",,"33. Come si definirebbe in termini di identiá? (Es: italiano, emiliano, europeo, etc…)",34. Che cosa vuole dire secondo Lei essere montanaro/a?,,35. Che cosa vuole dire seondo Lei essere un cittadino/pianeggiante?,,"36. Come reputa d’istinto una persona che parla emiliano?: Indichi per ogni voce della tabella (a. - h.) una delle cinque opzioni a seconda di quanto lei sia d'accordo nell'attribuire uno dei due aggettivi all'estremità della tabella ad un emiliano parlante. Se non ha forti opinioni in merito alla caratteristica indicata segnali l'opzione 3 che significa ""per me è indifferente"". Si ricordi che le valutazioni date devono essere sole impressioni su una persona che parla emiliano e quindi attribuite d'istinto: (Es. Voce a. dia 1 se la reputa istruita, 2 se abbastanza istruita, 3 se indifferente, 4 se poco istruita, 5 se non istruita)",EDUCATED,INTELLIGENT,DILIGENT,FRIENDLY,KIND,TRUSTWORTHY,REFINED,FAMILIAR,37. Come direbbe “il letto” nel suo emiliano?,38. Come direbbe “il sole” nel suo emiliano?,39. Come direbbe “il mento” nel suo emiliano?,"40. Traduca ""Non se ne sono nemmeno accorti"" nel suo emiliano",41. Traduca “Sono arrivati molti studenti ieri” nel suo emiliano,42. Traduca “Il pattume é accanto alla porta” nel suo emiliano,43. Traduca “Non ci sono piú le bacinelle sulla tavola” nel suo emiliano,44. Traduca “Mi ha graffiato il gatto” e “Mi ha graffiato la gatta” nel suo emiliano,,,
616857-616848-63251143,F,35,Bachelor's Degree,impiegata,ISCO-CLE,Bologna ,BO-UR ,Valsamoggia,BO-RU,35,No,,italiano ,MI,dialetto misto bolognese e modenese,inglese francese all università ,italiano,MI,G,Modenese,50/50,Modenese,,Yes,,Yes,,Yes,,Yes,,No,,No,,No,,Yes,,Yes,,No,,No,,No,,No,,Yes,,,Yes,,Yes,,Yes,Alimentare,No,,No,,No,,No,,No,,Yes,,,Yes,,Yes,,No,,No,,Yes,,Yes,,No,,Yes,,Yes,,Yes,,No,,No,,No,,Yes,,Sometimes,,Often,,Never,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Never,,Never,,Never,,Si. ,Y,,Italiano,o,Storia,y,Parlarlo di più,Casa scuola per insegnarlo,No,n,Nessuna,No,n,,No,n,Italiano,Essere me stesso,p,Pianzen ... as dis pianzen,i,,3,3,3,4,3,3,3,5,Al let,Al sol,La besla,In s' nen gnac ada',I'en arivee dimondi student aier,Al rosc l'è le' ates a la porta,An ghe'  pio'  lavazz in co'  a la tavla,Al gat la gata,,,
616857-616848-63523957,M,21,Secondary School,Studente universitario,STUDENT,Modena,MO-UR,Modena ,MO-UR ,21 anni,No,,Italiano ,MI,Italiano da padre e madre,Inglese tramite istruzione scolastica e corsi,Italiano,MI,VG,Bolognese,G,Bolgnese,,"Yes,M,F",,"Yes,M,F",,"Yes,M,F",,,,,,,,,,No,,No,,"Yes,M,F",,"Yes,M,F",,No,,No,,,,,No,,No,,No,,No,,No,,Yes,,No,,No,,,,,No,,No,,No,,No,,Yes,,Yes,,No,,Yes,,Yes,,No,,No,,No,,No,,,,Often,,Often,,Sometimes,Inglese francese,"Thanks, mercì e i termini tecnologici",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Every year,TRC Modena “famiglia Pavironica”,Never,,Never,,Si,Y,,"Italiano, ma anche dialetto perché è giusto non perdere le tradizioni",y,"Sì, il dialetto fa parte delle nostre tradizioni ",y,Non so,Nelle occasioni informali ,"No, se uno lo vuole studiare esistono corsi privati. Il problema è che basta spostarsi di 1km e gli accenti e certe parole sono completamente diverse.",n,Non si può scegliere,No. Già ci sono laureati che non sanno parlare in italiano!,n,,Io ho insegnato anche il dialetto a mia figlia,y,Italiano,Essere un po’ fuori moda e un po’ retrogrado (dal dialetto),n,Essere più civile e conoscere il galateo (dal dialetto),p,,3,3,3,3,3,3,3,3,Al lèt,Al såul,La gâgia,In snèin gnanc adè,Ien arrivè dimondi student aîr,Al rosc l’é atais all’óss,In ghèin pió cadinèl in vatta alla tèvla,Al m’ha sgranfgnè al gât  La m’ha sgranfgnè la gâta  ,,,
616857-616848-63524122,F,18,Primary/Middle School,Studente,STUDENT,Reggio Emilia,OEM,Rubiera,MO-UR,18 anni,No,,Italiano ,MI,Italiano da mia madre ,Inglese da maestre e professori,Italiano,MI,VG,,AL,,,"Yes,M,F",,"Yes,F",,,,,,,,,,,,,,,,,,,,,,,,,,,No,,No,,No,,No,,No,,No,,No,,No,,No,A casa ,,Yes,,No,,No,,No,,Yes,,No,,No,,Yes,,Yes,,Yes,,Yes,,No,,No,,,,Often,Quelle che non so pronunciare in dialetto,Sometimes,Non sono parole fisse. Dipende dal discorso,Often,Inglese francese,Sono quelle di uso comune . Che sostutuiscono quelle in italiano tipo meeting etc,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Never,,Never,,Never,,Si ,Y,,Italiano inglese ed emiliano,y,È  una tradizione ,y,In famiglia si può  tramandare ,In famiglia. ,Studiarlo a scuola mi sembra eccessivo. Trovo più  giusto studiare meglio l' inglese perché  è  la lingua che unisce i popoli,n,Emiliano modenese o bolognese,No,n,Nessuna nelle scuole ,Il valore che do all' emiliano ha una valenza affettiva e di tradizione. ,y,Europeo,Essere nato in una comunità  montana. ,i,Essere nato in pianura,i,,3,3,3,5,3,5,3,5,Al let,Al sol,Al meint ,In sne gnanc ade,Iein arive ier na mocia ed studeint ,Al rosc le difianc a la porta ,I ghein Pio' al bacineli sovra la tevla ,Al ma sgrafgne al gat  L ha ma sgrafgne la gata ,,,
616857-616848-63525319,F,23,Secondary School,Studentessa,STUDENT,Sassuolo,MO-UR,MO-UR,MO-RU,Da sempre,Sí,Sassuolo - parma,Italiano ,MI,Italiano,Italiano,Italiano,MI,NO,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Never,,Sometimes,"Inglese, francese",Inglese: tutte le parole della tecnologia  Francese: espressioni ironiche: ad es. ça va sans dire,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Never,,Never,,Never,,Non lo parlo. Mi piacerebbe comprenderlo,Y,,Italiano. Lingua madre,o,Sì perché i dialetti sono da conservare,y,Dovrebbe essere usato almeno in famiglia,In famiglia,No,n,Non so,No,n,Non so,Non so,i,Italiana,Essere un po' chiuso di idee,n,Non so. Mai sentito : pianeggiante,na,,3,3,3,4,2,3,3,5,,,,,,,,,,,
616857-616848-63525713,F,21,Secondary School,Studentessa universitaria ,STUDENT,Modena ,MO-UR ,Nonantola (MO),MO-UR ,da sempre ,Sí,Crevalcore - Bologna ,Italiano ,MI,il dialetto vale?,-,Italiano,MI,G,,50/50,,,"Yes,M",,No,,No,,No,,No,,No,,No,,No,,No,,No,,No,,No,,No,,No,,,,,,,,,,,,,,,,,,,,,,Yes,,No,,No,,No,,No,,No,,No,,Yes,,No,,No,,Yes,,No,,No,,No,,Very Often,,Sometimes,,Sometimes,Inglese,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Si perché ci sono parole che In italiano non esprimono altrettanto bene i concetti,Y,expressive,Inglese e Francese e dialetto per abituarli a diversi  linguistici ,y,Si andrebbe mantenuto e sarebbe belle riscoprire parole di uso antico che sono andate  in disuso ,y,Le famiglie  dovrebbero parlarlo ai bambini,Nella quotidianità perché l’approccio communicativo potrebbe espère funzionale all’apprendimento di altre lingue ,Non nella scuola ma potrebbe essere Una scelta opzionale delle famiglie poter accedere a corsi facoltativi offerti dalla scuola ,n,A seconda della provincia ,No ,n,,Concordo che la varietà di lingue Parlante in famiglia nella quotidianità offre una Maggiore predisposizione mentale per accedere a nuove strutture linguistiche.,y,Emiliano che vive all’estero ,Riconoscersi in una specifica  comunità Culturale e culinaria ,i,Il riferimento alla pianura emiliana sottolinea una diversità lieve ,i,,4,4,3,4,4,3,3,4,E let ,U sol ,E mentoz ,In snen brisa adà ,Ier i en arivé dimonde student ,E rosc li svin a l’üs,Eg ni pió Dal bagnaror dco dla tavla ,E mà sgrafigné un gat/ una gata ,,,
616857-616848-63527113,F,42,Secondary School,Impiegata,ISCO-CLE,Pavullo,MO-RU ,Pavullo,MO-RU,Gli ultimi 22 anni,No,,Italiano ,MI,Italiano,Inglese francese tedesco - scuola e ambito lavorativo,Italiano,MI,G,Modenese/bolognese,50/50,Dialetto di guiglia,,"Yes,M,F",,"Yes,M",,"Yes,M",,No,,No,,No,,No,,"Yes,M",,No,,No,,No,,No,,No,,No,,,Yes,,Yes,,No,,No,,No,,No,,No,,No,,No,,,Yes,,No,,No,,No,,No,,No,,No,,Yes,,Yes,,Yes,,Yes,,No,,No,,No,,Very Often,,Very Often,,Sometimes,Inglese,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Every year,,Never,,Never,,"Si, perche alcune parole esprimono meglio il concetto rispetto al italiano",Y,expressive,Italiano,o,Si perché fa parte della nostra cultura,y,Le famiglie dovrebbero parlarne di più ,In famiglia e nel quotidiano per preservarlo e far si che si trasmetta anche ai più piccoli ,Non nella scuola come materia principale ma come materia opzionale,n,"In ogni zona il proprio dialetto, anche perche ogni zona ha un dialetto diverso",No perche la lingua principale è l italiano ,n,Nella mia zona il mio per mantenere la tradizione di ogni posto credo che in ogniuno di essi vada mantenuto il proprio,"Si, perche sapere più lingue aiuta a vedere più punti di vista. ",y,Italiano,Vivere in zone lontane dalla città a altitudine maggiore e più a contatto con la natura,i,Vivere in citta,i,,3,3,3,4,3,3,3,5,Al let,U Sol,Il mentoz,In snen brisa adà,Ier i en arrivé dimonde student,Il rosc li svin a l us,Eg ni pio dal bagnarole in co dala tavla,E mà sgrafigne e gat  E mà sgrafigne la gata,,,
616857-616848-63529806,M,46,Master's or higher,Medico,ISCO-PRO,Modena,MO-UR,Modena,MO-UR,46 anni,No,,Italiano ,MI,Italiano,Inglese scuola ,Italiano,MI,VG,Modenese,VG,Modenese e montanaro,,Other,no,Other,no,Other,no,Other,no,Other,no,,,,,M,no,Other,no,Other,no,Other,no,M,no,M,no,Other,no,,No,,No,,No,,No,,,,No,,No,,No,,No,,,Yes,,Yes,,Yes,,Yes,,Yes,,Yes,,Yes,,Yes,,Yes,,Yes,,Yes,,No,,No,,No,,Often,in ufficio parlo italiano,Often,a jo fini,Never,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Never,,Never,,Never,,"per forza, ci sono nata",Y,,se li avessi gli insegnerei il dialetto perchè sono tradizioni che non si devono perdere,y,"qualsiasi dialetto va mantenuto, è una cosa storica ed esprime meglio della lingua italiana",y,"a scuola dovrebbero farlo, ma i primi dovrebbero essere i genitori.","se sei con amici e scherzi per forza di cose si usa, poi con gli anziani.",perchè fa parte delle nostre radici,y,"quella del luogo di nascita, bastano pochi chilometri e cambiano già gli accenti e le parole",per mantenere le proprie usanze,y,"Modenese e montanaro, molto vario",parlare tante lingue serve e tutti,y,emiliana montanara,persona sana e schietta,p,persona falsa,n,,5,5,5,3,5,4,5,2,let,sol,ment,in sne gnec adà,ien arivà dimondi student ier,e rosc l'è atac a la porta,en ghè più al bacineli in cema a la tavla,è mà grafià e gat,,,
616857-616848-63530243,F,20,Secondary School,Studentessa,STUDENT,Carpi,MO-UR,MO-UR,MO-UR,Ci vivo attualmente,Sí,MO-UR-modena e MO-UR-Reggio Emilia,Italiano ,MI,Italiano,Inglese   Francese  Scuola,Italiano,MI,G,"modenese, reggiano e dialetti montanari",NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sometimes,patterlengh,Often,inglese,"bias, misconceptions, build up, target,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"non lo parlo ma mi piacerebbe, lo trovo allegro",Y,happy,"italiano. lascio i dialetti agli anziani,",o,"si, come tutti i dialetti, ha un valore antropologico e culturale,ma non saprei come perchè non farei mai investire tempo utile ai giovani per studiarlo-",y,"non so proprio, i dialetti sono lingue morte (o agonizzanti) come lo sono il greco antico e i latino , ma di non  simile valore universale ","non so, a teatro, nelle commedie, ",solo in ambito antropologico,y,nessuuna e tutte,assolutamente no,n,,"no ! uun dialetto non è per niente la stessa cosa di una lingua. 2 lingue diverse sono 2 modalità diverse di strutturarsi e non solo vocaboli diversi, una lingua diversoa ti mette in contatto con una poplazione e tradizione diversa, ti apre a nuovi territori, il dialetto ti fa mettere afuoco più da vicino quualcosa di dove già sei immerso",n,italiana,"essere legati al territorio, saper riconoscere il valore della vita reale, sapersela cavare senza le semplificazioni e le comodità della città",p,piangiano voleva dire? vita comoda e a volte un pò superficiale,i,,2,3,2,4,4,3,1,4,al lèt,,,,et en arrivà un mont de sculàr estraner aier,al rusc et al port,,m'ha grafià el gàt,,,
616857-616848-63532487,F,21,Secondary School,Studente,STUDENT,Carpi,MO-UR,Modena,MO-UR,Da nascita ad ora ,No,,Italiano ,MI,Genitori,Dialetto modenese da nonni,Italiano,MI,50/50,Bolognese,50/50,Bolognese,,"Yes,M,F",,"No,M,F",,"No,M,F",,"No,M,F",,"No,M,F",,"No,M,F",,"No,M,F",,"No,M,F",,"No,M,F",,"No,M,F",,"No,M,F",,"No,M,F",,"No,M,F",,"No,M,F",,,No,,Yes,,No,,No,,No,,No,,No,,No,,No,,,Yes,,No,,No,,No,,Yes,,No,,No,,Yes,,No,,Yes,,No,,No,,No,,No,,50/50,,Sometimes,,Sometimes,Inglese,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Never,,Never,,Never,,Si mi piacerebbe impararlo,Y,,Inglese perché ho studiato all'estero ,o,Si,y,Tramandarlo insegnando a scuola,Elementari,No ,n,Bolognese,No,n,Bolognese perché sono di Bologna ,Indifferente,i,Italiana e bolognese,Vivere in montagna ,i,Vivere in città ,i,,2,3,2,5,3,4,1,3,,,,,,Il rusco è accanto alla porta,,,,,
616857-616848-63566151,F,24,Bachelor's Degree,Studente,STUDENT,Sassuolo,MO-UR,Modena,MO-UR,24 anni,No,,Italiano ,MI,Italiano ,"Spagnolo a scuola, inglese a scuola, tedesco a scuola",Italiano,MI,G,Bolognesd,50/50,Bolognese,,No,,Yes,Solo in momenti di ilarità,No,,No,,No,,No,,No,,No,,No,,No,,No,,No,,No,,No,,,No,,No,,No,,No,,No,,No,,No,,No,,No,,,No,,No,,No,,No,,No,,No,,No,,Yes,,No,,No,,Yes,,No,,No,,No,,Often,,Often,,Never,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Never,,Never,,Never,,"Mi piace in determinati contesti, di leggerezza. Il altri contesti non saprei esprimermi con i giusti termini ",Y,,"Italiano, il dialetto non lo ritengo importante ",o,"Non necessariamente, non mi importa molto delle tradizioni ",n,"Non saprei, a scuola sarebbe insegnato a discapito di altre materie più importanti, che mi sembra una follia. Forse l'unica cosa saggia sarebbe sostituirlo all'ora di religione ","Tra amici o tra chi lo conosce, per non escludere nessuno","No, ci sono cose ben più importanti da insegnare e le ore sono poche ",n,"Se proprio volessimo insegnarlo, allora quella della città di origine","No, assolutamente. L'università e la scuola in genere dovrebbero espandere i confini, non stringerli",n,,"No, assolutamente. Sarebbe meglio imparare un'altra lingua, come l'inglese ",n,Europeo ,"Vivere, crescere e pensare come una ristretta comunità di persone che vivono secondo standard differenti rispetto agli abitanti della città ",i,Essere più globali,i,,4,4,4,1,2,3,4,2,Al let,Al soul,,,,,,,,,
616857-616848-63580889,F,53,Secondary School,funzionario,ISCO-CLE,Pavullo nel frignano,MO-RU,Pavullo nel frignano,MO-RU,dalla nascita,No,,italiano ,MI,italiano,inglese francese tedesco spagnolo ( scuola),italiano,MI,G,Bolognese ,AL,Bolognese ,,Yes,,Yes,,Yes,,,,,,,,,,Yes,,,,,,,,,,,,,,,Yes,,,,,,,,,,Yes,,,,,,,,,Yes,,,,,,,,,,,,,,Yes,,Yes,,Yes,,Yes,,,,,,,,Very Often,,Very Often,,Sometimes,"Inglese, Francese e Spagnolo",,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Never,,Never,,Never,,Perché è una lingua e non possederla lo trovo un impoverimento culturale.,Y,culture richness,Italiano e Bolognese,y,"Sì, andrebbe recuperato ma la vedo dura. Per arricchire il nostro vocabolario e darci l’opportunità di pensare meglio. Nella lingua dialettale si scoprono anche mondi che ci appartengono. ",y,Studiarlo a scuola  e parlarlo di più In casa.,"Per strada, in casa, con gli amici. Per comunicare meglio,",Sì.,y,Tutte.,"No, non dovrebbe diventare discriminante. ",n,"Bolognese, perché sono di Bologna.",Ho già detto sopra.,n,"L’identità è una menzogna, quindi non sono Italiano, nemmeno Bolognese. Parlare la lingua della terra in cui sono nato mi piace, perché sento che in quel modo di parlare c’è una parte di me, del mio modo di pensare e di fare. ",Vivere in montagna ,i,Vivere in città ,i,,3,3,3,3,3,3,3,4,A Let,Al sol,,An San brisa accort,,Al rusc l’è sopra al l’uscio,,M’ha graffiè al gat ,,,
